12358,Timmerfabriek Willems BV,Heidestraat,61,6114 AB,SUSTEREN,NL
12359,Mafest VOF,Ereprijs,37,3903GJ,VEENENDAAL,NL
12360,Janssens-Peeters bvba,Diestsesteenweg,448,B-3202,AARSCHOT / RILLAAR,BE
12361,Van Benthum,Valendries,8,5831 DV,BOXMEER,NL
12362,Smezo Handelsonderneming B.V.,Wijnsgaardsweg,3690,6412 PJ,HEERLEN,NL
12363,Vancanneyt Metaalwaren  N.V.,Spoelewielelaan,8,B-8760,LENDELEDE,BE
12364,XXX-Alrema Metalen Deuren,Rheastraat,35,5047 TL,TILBURG,NL
12365,Terwisga SSH BV,Postbus,36,2678 ZG,DE LIER,NL
12366,J.M. van Delft+ zn.,Postbus,232,5150AE,DRUNEN,NL
12367,Hilcomb International BV,Waterkers,34,2925 TJ,KRIMPEN AAN DEN IJSSEL,NL
12368,NMA Production Systems B.V.,Bijlestraat,54,1721PW,BROEK OP LANGEDIJK,NL
12369,Hydro,Roetgenerstrasse,65,B-4730,RAEREN,BE
12370,XXX-Machinehandel Mamach B.V.,Postbus,1018,3350 CA,Papendrecht,NL
12371,Jatibee,Kanaalstraat,104,2161 JR,LISSE,NL
12372,Gebr. vd Poel Bouwbedrijf,Nieuwe Bosweg,10,3341LH,HENDRIK IDO AMBACHT,NL
12373,Jan van Leusen B.V.,Brunswijkstraat,2,7418 EM,DEVENTER,NL
12374,Flexibox BV,Schiedamsedijk,18,3134 KK,VLAARDINGEN,NL
12375,Bonset & Co B.V.,Johan Siegerstraat,20,1096BH,AMSTERDAM,NL
12376,XXX-Hof & Frieling BV,Michael Strohoffstraat,1,7021 AL,Zelhem,NL
12377,Bomar B.V.,Postbus,24,6690AA,Gendt-Bemmel,NL
12378,Coors Interieurbouw bv,Nikkelstraat,17,2984AM,RIDDERKERK,NL
12379,Hydro Extrusion Hoogezand,Nijverheidsweg,9,9601LX,HOOGEZAND,NL
12380,Pehavo BV,Dommelstraat,12,5347JL,OSS,NL
12381,Audipack Verkoop BV,Industriestraat,2,2751 GT,MOERKAPELLE,NL
12382,Wagenbouw Hapert BV,Beveland,2,1948RA,Beverwijk,NL
12383,Koma Koeltechniek BV,Energieweg,2,6045 JE,ROERMOND,NL
12384,Amca Servotechniek BV,Postbus,18,9790 AA,TEN BOER,NL
12385,Van der Velde Metaalbewerking,Voltaweg,10,2627 BB,DELFT,NL
12386,Entropal Aluminium B.V.,De Chamotte,46,4191GT,Geldermalsen,NL
12387,Oertli Gereedschappen B.V.,Elftweg,4,4941VP,RAAMSDONKSVEER,NL
12388,Flameco-Eclipse BV,Zwolleweg,5,2803 PS,GOUDA,NL
12389,Rias BV,Norgerweg,13,9301JM,RODEN,NL
12390,Lieftink Ramenfabriek BV,Postbus,135,2400 AC,Alphen aan de Rijn,NL
12391,Draka Kabel BV,Hamerstraat,2,1021 JV,AMSTERDAM,NL
12392,Zijlstra & Bolhuis BV,Beneden Dwarsdiep,25,9645 LA,VEENDAM,NL
12393,Timmermans IJzerhandel,K. Onnestraat,2,1821 BP,ALKMAAR,NL
12394,Aluzon,Boddenveldweg,7,B-3520,ZONHOVEN,BE
12395,Steroko B.V. Kozijnen,Kloosterstraat,39A,6562AT,GROESBEEK,NL
12396,Delacon,Alteveerstraat,108,7907 AC,HOOGEVEEN,NL
12397,Waterschap Dollardzijlvest,Hoofdweg,2,9698 ZG,WEDDE,NL
12398,De Bruin Techniek,Jules Verneweg,14,5015 BL,TILBURG,NL
12399,Fa Gama P.V.B.A.,Houthulststraat,25-27-35,B-2060,MERKSEM,BE
12400,Syntec Monster Nieuwegein,Postbus,480,4200 AL,GORINCHEM,NL
12401,Machinehandel Tijhuis BV,Deurningerstraat,216,7557HM,HENGELO OV,NL
12402,Metaaldraaierij J.P.S.,Wattstraat,19A,8606 JX,Sneek,NL
12403,Signaal Usva,Meerenakkerweg,1,5652 AR,EINDHOVEN,NL
12404,Kamp Machinetechniek,Broekhoekweg,36,7582 PT,LOSSER,NL
12405,Jutan N.V.,Industrielaan,33,B-2250,OLEN,BE
12406,Jerwitz Aluminium,Rue de Carrieres,61-65,B-7181,ARQUENNES,BE
12407,Novoferm Nederland B.V.,Postbus,33,4180BA,WAARDENBURG,NL
12408,Castellani,B.P.,275,L-4003,Esch/Alzette,LU
12409,Alkosta BV,Nijverheidsweg,21,7671DA,VRIEZENVEEN,NL
12410,Technisch Bureau Wortelboer,Koldingweg,26,9723HK,GRONINGEN,NL
12411,Alescon,Dieselstraat,9,7903AR,HOOGEVEEN,NL
12412,Slijpinrichting Rop,Coenecoop,121H,2741PJ,WADDINXVEEN,NL
12413,Katko BV,Lonnekerbrugstraat,80,7547 AJ,ENSCHEDE,NL
12414,Clabots-Helmet,Ch.de Helmsesteenweg,169,B-1030,BRUSSEL,BE
12415,Vranken BV -  Dichtingsprod.,Gewandeweg,13-15,6161 DJ,GELEEN,NL
12416,Machinehandel v.d. Water,De Sluis,15-7,4272CZ,Dussen,NL
12417,XXX-Pirisol Zonwering BV,Postbus,128,7460 AC,Rijssen,NL
12418,Braaksma,Vlisseringweg,5,1112AS,DIEMEN,NL
12419,XXX-Elverding en Kruijff,Postbus,17,6710 BA,Ede (Gld),NL
12420,Theunisse Mach. Handel BV,Friezenweg,15,5349AW,OSS,NL
12421,Timmerfabriek Wesselink BV,Vlijtstraat,11,7005 BN,DOETINCHEM,NL
12422,MTS Matcom,Kapitein Nemostraat,12,7821 AC,EMMEN,NL
12423,De Hollandse IJssel,Industrieweg,3,2821 AL,STOLWIJK,NL
12424,Maasglas,Panovenweg,21,4004 JE,TIEL,NL
12425,L.A.S. Geleen,Industrieterrein,1,6163AE,GELEEN,NL
12426,XXX-Van der Hoek,Rijnstraat,319,3363 EJ,Sliedrecht,NL
12427,Boxletters BV,Orteliusstraat,19,6827DD,ARNHEM,NL
12428,Pomel,Rue Hauzer,10,B-4031,ANGLEUR,BE
12429,NV Deneuter SA,Brusselsestraat,130,B-3000,LEUVEN,BE
12430,Marcom NV,P. Colomalaan,5,B-2880,BORNEM,BE
12431,Deholi N.V.,Centrum Zuid,2607,B-3530,HOUTHALEN-HELCHTEREN,BE
12432,XXX-Hoogovens Aluminium BV,Postbus,5062,2900EB,CAPELLE AAN DEN IJSSEL,NL
12433,Transcarbo BV,Postbus,2675,6401DD,HEERLEN,NL
12434,"FTM Kustermann,Schuster",Pfaffenwinkel,76,D-8940,Memmingen,DE
12435,Elumatec Skandinavien AB,Backa Bergögatan,18,S-42246,Hisings Backa,SE
12436,Shell Nederland Raff/Chem,Postbus,7250,3000HG,ROTTERDAM,NL
12437,Kloosterman BV,Postbus,41,8440 AA,HEERENVEEN,NL
12438,Brecon Wand - en Cleanroomsystemen,Postbus,555,4870AN,ETTEN LEUR,NL
12439,Machinebouw van Lieshout,Groenendal,9,5405 AS,UDEN,NL
12440,De Groot Houtbewerkingsmachines BV,Vinkenveld,3,5249 JN,ROSMALEN,NL
12441,Lambert & Company B.V.,Calandstraat,94,3125 BB,SCHIEDAM,NL
12442,A.S.W. Gevelbouw,Dr. Schaepmanstraat,55,6004AD,WEERT,NL
12443,BSM,Burg. Langmanweg,4,7021BK,ZELHEM,NL
12444,AGC Glass Europe,Lissweegse,1,B-2400,MOL,BE
12445,Erdelt Nederland BV,Popaasstraat,12,7554 TH,HENGELO OV,NL
12446,LG-Products NV,Weg op Bree,125,B-3670,MEEUWEN,BE
12447,De Wieuw  bvba,Kronenburgstraat,24,B-2000,ANTWERPEN,BE
12448,Diamant Boart Nederland BV,Eendrachtsweg,5,4134NS,VIANEN (ZH),NL
12449,Coral Aluminium Technologie,De Dieze,43,5684 PR,BEST,NL
12450,Menuifab,Chemin d’eole,16,B-7900,LEUZE-EN-HAINAUT,BE
12451,Alumatic,Rue Philippe Maystadt,14,B-6240,FARCIENNES,BE
12452,Orange Climate Waterloo BV,Ondernemersweg,2,7451PK,HOLTEN,NL
12453,Mercks Houtbewerkings Techniek,Lirscherveldweg,6,6413 BA,HEERLEN,NL
12454,Arcelor Mittal Staalhandel B.V.,Postbus,5659,3008AR,ROTTERDAM,NL
12455,Alcomij BV,Hagemanstraat,66,2691WR,'S-GRAVENZANDE,NL
12456,West Alu (zie deb. 121425),Ambachtenstraat,9,B-2260,Westerlo,BE
12457,Huybreckx & Zonen,Kastelein,57,B-2300,TURNHOUT,BE
12458,Holland Relief,Frijdastraat,19,2288 EX,RIJSWIJK ZH,NL
12459,Stork Screens B.V.,Raamstraat,1-3,5841 AT,BOXMEER,NL
12460,Alu Trend,Scherpenzeelweg,155A,3772 ME,BARNEVELD,NL
12461,Electrotool,Van Utrechtweg,18,2921 LN,KRIMPEN AAN DEN IJSSEL,NL
12462,Thule NV,Kortrijkstraat,343,B-8930,MENEN,BE
12463,NV Leitz-Service  SA,Industrieweg,15,B-1850,GRIMBERGEN,BE
12464,Wiba Tools B.V.,Industriestraat,12,6905 DH,ZEVENAAR,NL
12465,XXX-Alu-Profiel BV,Handelsweg,4,3606 AB,MAARSSEN,NL
12466,Heering Kunststofprofielen BV,Archimedesstraat,5,7701SG,DEDEMSVAART,NL
12467,Slakassen Bouw,Bosrand,15,5768 RZ,MEIJEL,NL
12468,Urecon nv,L Deraetlaan,10,B-3900,OVERPELT,BE
12469,Simal BV,Almereweg,39,1671 ND,Medemblik,NL
12470,XXX-Alga NV,Het Dorlik,12,B-3500,HASSELT,BE
12471,XXX-Fa. van der Heuvel,Hazepad,5,4825 AV,Breda,NL
12472,Hestex Systems,Postbus,850,7301 BC,APELDOORN,NL
12473,K.C.S,Postbus,262,4730AG,OUDENBOSCH,NL
12474,New Way,Noordersingel,129B,2651 LT,BERKEL EN RODENRIJS,NL
12475,Beckmann Electrotechniek B.V.,Euregioweg,259,7532SM,ENSCHEDE,NL
12476,Geert Molders-Greve,Heistraat,37,B-9190,STEKENE,BE
12477,Deceuninck NV,Bruggesteenweg,360,B-8830,HOOGLEDE-GITS,BE
12478,Assembla Group BV,Plutoweg,2,8938 AB,LEEUWARDEN,NL
12479,Emco Groep,Postbus,2040,7801 CA,EMMEN,NL
12480,Benschop BV,Bleiswijkseweg,39,2712PB,ZOETERMEER,NL
12481,Veka AG,Dieselstraße,8,D-48324,Sendenhorst,DE
12482,Machinefabriek de Wilde,Koningsschot,11,3905 PP,VEENENDAAL,NL
12483,Ets Jean Lobet Sprl,Rue Cornimont,2,B-6900,MARCHE,BE
12484,Alsta BV,Glashorst,128,3925BV,SCHERPENZEEL GLD,NL
12485,Jan Kuipers,Industrieweg,20,8071 CT,NUNSPEET,NL
12486,Wyckmans VBH NV,Koolmijnlaan,99,B-3580,BERINGEN,BE
12487,Huis van Eetvelde N.V.,Lindestraat,42,B-9160,LOKEREN,BE
12488,Resota High Pressure Test,1e Energieweg,13,9301 LK,RODEN,NL
12489,XXX-Pauwels,Leopoldsburgsesteenweg,53,B-3971,LEOPOLDSBURG-HEPPE,BE
12490,Smits Air BV,Industrieweg,6,1422AJ,UITHOORN,NL
12491,Salco BV,Korenmarkt,4,1681PB,ZWAAGDIJK OOST,NL
12492,Telden Bouw,Ambachtsstraat,7,8263 AJ,KAMPEN,NL
12493,Hooijer Bouw en Techniek,Postbus,462,3760AL,SOEST,NL
12494,Willemsen IJzerhandel B.V.,C.Missetstraat,28,7005AB,DOETINCHEM,NL
12495,Alhako Aluminiumindustrie BV,Hoverveld,5,6039SE,STRAMPROY,NL
12496,Profil-Construct BVBA.,Tweemontstraat,36,B-2100,DEURNE,BE
12497,ID-Lasapparaten Service bvba,Bruggestraat,51,B-8920,POELKAPELLE,BE
12498,XXX-WindowMakers,Everdongenlaan,24,B-2300,Turnhout,BE
12499,Foubert Glaswerken,Bazelstraat,216,B-9150,KRUIBEKE,BE
12500,Technoparts Zaanstad BV,Zuideinde,21a,1521 DA,Wormerveer,NL
12501,XXX-MRW Verandabouw N.V.,Peerderbaan,85,B-3990,Wijchmaal-Peer,BE
12502,Jamco Nederland BV,Zalmweg,27,4941VX,RAAMSDONKSVEER,NL
12503,Lecot -Biermans,Ettensebaan,15,4812 XA,BREDA,NL
12504,XXX- FMP+ NV,Nijverheidsstraat,9,B-2570,DUFFEL,BE
12505,Rowico,Delften,6,B-2390,MALLE,BE
12506,Bo-Mij B.V.,Postbus,349,1620 AH,HOORN NH,NL
12507,Total Wand- & Plafond Systemen,Coenecoop,10,2741PG,WADDINVEEN,NL
12508,Tuwi BV,Postbus,219,7100 AE,WINTERSWIJK,NL
12509,Robert Emanuel en Zoon,Bostenberg,51,B-3300,TIENEN,BE
12510,IJzerhandel Knoef,Wegtersweg,7-11,7556 BP,HENGELO OV,NL
12511,Roger Van Tomme,Kallestraat,61,B-9991,ADEGEM,BE
12512,BV Necomij,Postbus,274,2170 AG,SASSENHEIM,NL
12513,Van Campen,Postbus,480,4200AL,GORINCHEM,NL
12514,A.J.S. Ingeriere SA,Rue de Lóuest,8,B-6850,PALISEUL,BE
12515,Black & Decker (Belgie),Weihoek,1,B-1930,ZAVENTUM,BE
12516,XXX-Alubel Raamsdonkveer B.V.,Postbus,420,4940 AK,RAAMDONKSVEER,NL
12517,De Jong & Roos B.V.,Postbus,20,1740 AA,SCHAGEN,NL
12518,H.P.N.van den Dungen Holding B.V.,Postbus,8831,5605LV,EINDHOVEN,NL
12519,Aluvo Nieuwleusen,Rollecate,11,7711GG,NIEUWLEUSEN,NL
12520,Jacob Bakker IJzerwaren BV,Binnenhaven,16,7547 BH,ENSCHEDE,NL
12521,Decorit,Roombaardstraat,34,B-9010,NAZARETH,BE
12522,Sypla Alcoa Bouwgroep,Postbus,21,5150BA,DRUNEN,NL
12523,Trio Bedrijven,Postbus,50,9610 AB,SAPPEMEER,NL
12524,Promalko BV,Dr. Nolenslaan,111B,6136GM,SITTARD,NL
12525,Casteels en Zonen,Ter Heidelaan,52,B-3200,AARSCHOT,BE
12526,Dethon Industrie,Postbus,163,4530 AD,TERNEUZEN,NL
12527,Mul Technomarkt BV,De Oude Veiling,10,1986 AA,ZWAAG,NL
12528,Bogart p.p.h.u.,Ul. Powsinska,10,,Warszawa,PL
12529,B.S.C.,Edisonstraat,32,6902 PK,ZEVENAAR,NL
12530,Kukado,Kerkstraat,42,5076 AX,HAAREN,NL
12531,Van der Peijl Techniek,Industrieweg,16,4762 AE,ZEVENBERGEN,NL
12532,Van Nueten B.V.B.A.,Akkerbouwstraat,118,B-2170,MERKSEM,BE
12533,ETS. van Dehaye bvba,Rue Georges Moreau,57,B-1070,BRUSSEL,BE
12534,Mevo Precision Technology,Nijverheidsweg,3,7251 JV,VORDEN,NL
12535,Hebo Kozijnen BV,Eeftinkstraat,4,7496AG,HENGEVELDE,NL
12536,Mastermate Van Ree,Prof. v/d Waalstraat,7-9,1821 BT,ALKMAAR,NL
12537,Terwico BV,Kleibultweg,88,7575 BX,OLDENZAAL,NL
12538,Alraf Aluminium Ramenfabriek BV,Nomdenweg,3,9561AM,TER APEL,NL
12539,Peuromar,Cortelle Industrielle,80,,Meknes,MA
12540,Compri Alcoa Bouwproducte NV,I.Z.Veedijk-Bleukerlaan,4,B-2300,Turnhout,BE
12541,Aldera bvba,Nijverheidsstraat,2,B-2960,BRECHT,BE
12542,Atima SA,Chinheid,18,B-4860,PEPINSTER,BE
12543,Hoeflake Electro Techniek BV,Parallelweg,9,5321JA,Hedel,NL
12544,XXX-Konandal,Westlandselangeweg,21A,4651 PD,Steenbergen,NL
12545,XXX-Euro Neon B.V.,Peizerweg,134,9727 AN,GRONINGEN,NL
12546,Allivan NV,Mechelsesteenweg,719,B-3020,HERENT,BE
12547,Dierco AZ N.V.,Nijverheidslaan,1A,B-8940,GELUWE,BE
12548,Technical Service &Tools B.,Postbus,11,5740AA,BEEK EN DONK,NL
12549,Solemé NV,Steenweg op Aalst,1,B-9620,ZOTTEGEM,BE
12550,Keller Keukenfabriek B.V.,Ettenseweg,74,4706 PB,ROOSENDAAL,NL
12551,Breur IJzerhandel,Riviumboulevard,147,2909 LK,CAPELLE AAN DEN IJSSEL,NL
12552,Ets Coljon,Rue Bonnevoie,104,L-1261,Luxenbourg,LU
12553,Alert Groupe International,Konnetlaan,6,1435 HW,RIJSENHOUT,NL
12554,Sandvik Benelux BV,Steenweg op Leuven,1188,B-1200,BRUSSEL,BE
12555,Creal N.V.,E. Anseelestraat,15,B-3920,LOMMEL,BE
12556,Veranco NV,Europark Zuid,16,B-9100,ST. NIKLAAS,BE
12557,Handelsonderneming Voets,Postbus,119,5480AC,SCHIJNDEL,NL
12558,Artalu Belgium,Industriepark Drongen,2C,B-9031,GENT-DRONGEN,BE
12559,Alesa NV,Wasserijstraat,55-74,B-2900,SCHOTEN,BE
12560,Hengelsport de Fries,Pothstraat,63,3811 JK,AMERSFOORT,NL
12561,Raats Lijsten VOF,Kruisakkers,28,4613 BV,BERGEN OP ZOOM,NL
12562,Verhagen Ramen B.V.,Postbus,7,5420 AA,GEMERT,NL
12563,Jansen Aluminium,Bijlstraat,1B,1402 BH,BUSSUM,NL
12564,XXX-Kestelyn Sun Protection,A.Porreyestraat,6,B-8908,VLAMERTINGE-IEPER,BE
12565,Larcom,Postbus,48,7730AA,Ommen,NL
12567,G.W.J. Van Lochem,Landstraat,11,7121 CM,AALTEN,NL
12568,Van den Born Carrosserie,Zijlweg,14,5145 NR,WAALWIJK,NL
12569,Joseph Hody SA,Rue Edouard Dinot,11,B-5590,Ciney,BE
12570,XXX-De Mol Constructiebedrijf,Vlyminckshoek,40,B-9100,SINT-NIKLAAS,BE
12571,Jol Lijst,Haarlemmerstraat,110,1013 EW,AMSTERDAM,NL
12572,Chermin Holding BV,Reubenberg,10,6071 PS,SWALMEN,NL
12573,J.M. Scholten,Valkenierstraat,45,2984AZ,RIDDERKERK,NL
12574,Mersch A. & Co A.G.,Metz,21,B-4780,ST.VITH,BE
12575,F. Hoffmann BV,Gildeweg,35,3334KC,ZWIJNDRECHT,NL
12576,Faber Pallets,Hoofdvaartsweg,66,9400 AC,ASSEN,NL
12577,Verosol  Nederland B.V.,Postbus,166,7150AD,EIBERGEN,NL
12578,Albo,Rijksweg,12,6596AB,MILSBEEK,NL
12579,Doornenbal Timmerfabriek,De Smalle Zijde,51,3903 LM,VEENENDAAL,NL
12580,Beto,Postbus,1004,3260AA,OUD BEYERLAND,NL
12581,ADM Horren Meerssen,Weerterveld,1,6231NC,MEERSSEN,NL
12582,Roteb afd. Ultimade,Postbus,10902,3004BC,ROTTERDAM,NL
12583,I.T.H. Techniek,Postbus,192,6400 AD,HEERLEN,NL
12584,Alucobel BV, Leuvensesteenweg,37,B-1910,KAMPENHOUT,BE
12585,Mach. Fabr. v/d Weert,Rietbeemd,1B,5705 BH,HELMOND,NL
12586,Radeko Metaalbouw B.V.,Postbus,1,9150 AA,HOLWERD,NL
12587,Composit Lijstenmakerij,Statenweg,125,5428 NL,VENHORST,NL
12588,Pas Reform BV,Bovendorpsstraat,11,7038CH,ZEDDAM,NL
12589,Stichting Vakopleiding,Zevenheuvelenweg,27,5048 AN,TILBURG,NL
12590,Byttebier Dekeyser,Koninklijkestraat,18/20,B-8510,KORTRIJK-KOOIGEM,BE
12591,Dhr. Van Den Berg,Nieuwstraat,14,5988 CE,HELDEN,NL
12592,Mondial Chassis,Rue Fend Pennequin,30A,B-7540,DOORNIK,BE
12593,Euroline,De Bree,15,2415BE,NIEUWERBRUG,NL
12594,Wagenbouw Hapert BV,Handelsweg,13,5527AL,HAPERT,NL
12595,Alpha Deuren International BV,Postbus,228,6900AE,ZEVENAAR,NL
12596,Van Otterloo,Grotenoord,4,3341 LT,HENDRIK IDO AMBACHT,NL
12597,Hendriks B.V.,Mient,2,2903LC,CAPELLE AAN DEN IJSSEL,NL
12598,Van Nobelen,Neherkade,71F,2521 WP,'S-GRAVENHAGE,NL
12599,VELUX Commercial Benelux B.V.,De Veken,308,1716KJ,OPMEER,NL
12602,Alcast BV,De Hulst,16E,5807EW,OOSTRUM,NL
12603,Balink & Glas Aluminium,Mercurius,20,8448GX,HEERENVEEN,NL
12604,Meyvaert Glass Engineering NV,Zeilschipstraat,9,B-9000,GENT,BE
12605,Cornelisse Aluminium BV,De Trompet,1001,1967 DA,HEEMSKERK,NL
12606,Sawor ´Danenhoef´,Postbus,171,5340 AD,OSS,NL
12607,Marand,Demertstraat,91,6227AP,MAASTRICHT,NL
12608,Dakplan NV,Zevenputtenstraat,7,B-3690,ZUTENDAAL,BE
12609,IW4 Industrie,Transformatorstraat,1,3903 LT,VEENENDAAL,NL
12610,Edak BV,Hanepoel,14,2136 NK,ZWAANSHOEK,NL
12611,Hydro Extrusion Harderwijk BV,Industrieweg,15,3846BB,HARDERWIJK,NL
12612,Mari Jacobs BV,De Morgenstond,5,5473 HE,HEESWIJK DINTHER,NL
12613,Armada Signs BV,Postbus,9573,1066GB,AMSTERDAM,NL
12614,Wilux BV,Rosmalenlaan,3,3447 GL,Woerden,NL
12615,Quintall BV,Bovendijk,41,2295RV,KWINTSHEUL,NL
12616,Blijdorp Glas en Aluminium,Boterdiep,3,3077 AW,ROTTERDAM,NL
12617,P.M.C.,Provenseweg,64,B-8970,POPERINGE,BE
12618,Van Rossum Vianen B.V.,Langedreef,3,4131 NJ,VIANEN ZH,NL
12619,Ridder Machinefabriek BV,Lorentzstraat,36-38,3846 AX,HARDERWIJK,NL
12620,Vos Kunststofkozijnen,Staringlaan,7A,2741 GK,WADDINXVEEN,NL
12621,Groot Decorbouw,Henegouweweg,26D,2741KS,WADDINXVEEN,NL
12622,H. van der Boogaard BV,Schagchelstraat,31,2011 HW,HAARLEM,NL
12623,H. Geerdink,Postbus,39,7360 AA,BEEKBERGEN,NL
12624,Para Press SA,Route de Luxembourg,,L-3201,Bettembourg,LU
12625,Pega Best,Magazijnweg,9,5680 AC,Best,NL
12626,Papyn SA,Av. Des Rogations,41,B-1200,BRUSSEL,BE
12627,Huvers Machine Handel,Vlasakkers,29,3273 XG,WESTMAAS,NL
12629,Gebr. van der Winkel,Hurksestraat,20B,5652 AK,EINDHOVEN,NL
12630,Rijnfrank Electromotoren,Kritzingerlaan,76A,3707 TD,ZEIST,NL
12631,Krepla Metaal,Haven Oost,30,7731GT,OMMEN,NL
12632,Bartels,Dr. Lelyweg,8,5928 NW,VENLO,NL
12633,Oldina Beheer BV,Eisenhouwerlaan,12,6551DA,WEURT,NL
12634,Api Neon BV,Postbus,5071,1411 AX,NAARDEN,NL
12635,Ringnalda & Zn BV,Burg. van Oordtstraat,22,3851 JT,ERMELO,NL
12636,XXX-G.T.W. Nederland,Postbus,6069,4000 HB,TIEL,NL
12637,Kuiper,George Stephensonstraat,16,8013 NK,ZWOLLE,NL
12638,Howerco,Postbus,2008,7900BA,HOOGEVEEN,NL
12639,Monster,Postbus,11362,3004 EJ,ROTTERDAM,NL
12640,Kramer Alubouw,Rijksstraatweg,209,3921 AG,ELST UT,NL
12641,Cazdak,Peperstraat,18,5311 CS,GAMEREN,NL
12642,NV Nederlandse Spoorwegen,Oudeweg,6,2031 CC,HAARLEM,NL
12643,Boon Edam Nederland BV,Postbus,40,1135ZG,EDAM,NL
12644,Demag Zaagtechniek,Radioweg,52,1324 KP,ALMERE,NL
12645,Roval Aluminium BV,Maïsdijk,7,5704RM,HELMOND,NL
12646,Bik Bouw Producten,Van Roosendaalstraat,13,1715 EJ,OPMEER,NL
12647,Wormgoor,Steenmoksweg,8,7478 PM,DIEPENHEIM,NL
12648,Driessen Glasgevelconstructies B.V.,Postbus,32,6666 ZG,HETEREN,NL
12649,Vrebos-Stas NV SA,Duisburgsesteenweg,6,B-3090,OVERIJSE,BE
12650,Petersime NV,Centrumstraat,125,B-9870,ZULTE (OLSENE),BE
12651,Te Koppele,Postbus,50,7151AB,EIBERGEN,NL
12652,Ares,Postbus,437,8440 AK,HEEREVEEN,NL
12653,Isobema,Mierdseweg,4A,5541 ER,REUSEL,NL
12654,Alfa NV,Battelsesteenweg,334,B-2800,MECHELEN,BE
12655,Schadron BVBA,Suikerkaai,10,B-1500,HALLE,BE
12656,XXX-Bruynzeel Interfinish B.V,Postbus,1114,1300 BC,Almere,NL
12657,XXX-Multideur Produktie Support B.V.,Nijverheidsweg,25,3899 AD,Zeewolde,NL
12658,Rolma Rama,Scheepsstraat,6,B-3630,MAASMECHELEN,BE
12659,Stago B.V.,Electronweg,1,1627 LB,HOORN,NL
12660,Bulo,Industriezone-Noord,B6,B-2800,MECHELEN,BE
12661,Meer Gevelsystemen,Westlandseweg,11,2291PG,WATERINGEN,NL
12662,Alinka NV,Sparrendreef,21,B-1910,KAMPENHOUT,BE
12663,Marechal,Chemin Maron,3,B-4900,NIVEZE-SPA,BE
12664,Garnimetal SA,Rue de Wastinne,24,B-1301,WAVRE,BE
12665,Mulder Montage  B.V.,Hoogewaard,225,2396AS,KOUDEKERK A/D RIJN,NL
12666,Automobielbedrijf Donker,Kanaaldijk,32,2741 PA,WADDINXVEEN,NL
12667,Wasserij de Moor,Hoogeveenenweg,202,2913 LV,N'kerk aan den IJssel,NL
12668,Maas Jacobs,De Ambachten,31,4881 XZ,Zundert,NL
12669,Van Bruchem Deurenfabriek,Veilingweg,9,5301KM,ZALTBOMMEL,NL
12670,Licotec Daklicht BV,Marketing,8,6921RE,DUIVEN,NL
12671,Bebau Belgium,Eksaardserijweg,248,B-9041,GENT,BE
12672,De Wachttoren,Noordbargerstraat,77,7812 AA,EMMEN,NL
12673,Interwand Belgie,Luchthavenlaan,23B,B-1800,VILVOORDE,BE
12674,XXX-C.& J. Bosman B.V.,Mr. Jac. Takkade,3,1432 CA,Aalsmeer,NL
12675,Lian Produckts,Nobelstraat,24,3846CG,HARDERWIJK,NL
12676,Hesselink BV,Postbus,30,7000 AA,DOETINCHEM,NL
12677,M. Schipmann,Scheldestraat,8,7555 WS,HENGELO OV,NL
12678,Dekotechnik B.V.B.A.,Rivierstraat,67,B-9080,BEERVELDE,BE
12679,Delta Light NV,Muizelstraat,2,B-8560,WEVELGEM,BE
12680,Rewa N.V.,Industriestraat,6,B-3930,HAMONT,BE
12681,XXX-Europlast N.V.,Hoevestraat,29,B-8500,KORTRIJK,BE
12682,Hoogovens Aluminium N.V.,A. Stocletlaan,87,B-2570,DUFFEL,BE
12683,Winsel,Russelaersestraat,542,B-8870,IZEGEM,BE
12684,Timmerfabriek Helwig,Tomeikerweg,101,6161 RB,GELEEN,NL
12685,XXX-Alu Comfort B.V.B.A.,Peelsestraat,97,B-2380,RAVELS,BE
12686,Metaalconstructies Couwenberg&Schellens,Meir,45,B-2381,WEELDE,BE
12687,Dielen Flightcases,Molenstraat,34,5087 BN,DIESSEN,NL
12688,Unispace B.V.,Riezenweg,9 B,7071PV,ULFT,NL
12689,Niba B.V.,Zuideinde,36,3059 LH,Rotterdam,NL
12690,Seroutil SPRL,Boulevard du Jubile,23-25,B-1080,BRUSSEL,BE
12691,Faes Group B.V.,Postbus,232,5530AE,BLADEL,NL
12692,Fidisco N.V.,Kosterstraat,209,B-1831,Diegem,BE
12693,Heidenend,Kaldenkerkenweg,107,5932 DA,TEGELEN,NL
12694,Remi Claeys Aluminium,Kortemarkstraat,52,B-8810,LICHTERVELDE,BE
12695,XXX-Boeters Glastuinbouw Systemen B.V.,Postbus,110,2678ZJ,De Lier,NL
12696,Tsayil Building Corporation,Dzharkentskaya str.,2,480053,Almaty,TR
12697,Brotec,Strijmaden,13,4703 RC,ROOSENDAAL,NL
12698,Janssens NV,Mechelsesteenweg,388,B-2500,LIER,BE
12699,Mariasteen Mac,Bollestraat,21A,B-8830,GITS,BE
12700,De Croock N.V.,Waterstraat,22,B-9308,GIJZEGEM,BE
12701,Lombaert,'s Heerenbaan,306,B-2840,Rumst (Reet),BE
12702,Machinehandel van Nuland,Molenweg,41,6617 BC,BERGHAREN,NL
